"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval"
"ukb-b-2772","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Getting up in morning || id:ukb-b-2772","Inverse variance weighted","223",-0.351093629082616,0.095537666883347,0.000237920576052798
"ukb-b-2862","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Beef intake || id:ukb-b-2862","Inverse variance weighted","96",-0.411066244029362,0.152954171872135,0.00719864146532199
"ukb-b-288","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Treatment/medication code: folic acid product || id:ukb-b-288","Inverse variance weighted","7",7.1961327701556,3.01325030229187,0.0169328315595469
"ukb-b-3132","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Operation code: eye surgery || id:ukb-b-3132","Inverse variance weighted","5",-10.4210572820531,4.81607412260164,0.0304791267011684
"ukb-b-3169","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Number of vehicles in household || id:ukb-b-3169","Inverse variance weighted","90",-0.402511752353078,0.146731104927295,0.00608448967355473
"ukb-b-3196","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Leg pain when walking uphill or hurrying || id:ukb-b-3196","Inverse variance weighted","9",0.448655867446183,0.199995550513896,0.0248755907995254
"ukb-b-3241","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Main speciality of consultant (recoded): Endocrinology || id:ukb-b-3241","Inverse variance weighted","4",22.327898589062,8.44665528160695,0.00820777192079105
"ukb-b-3454","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Operative procedures - secondary OPCS: C71.2 Phacoemulsification of lens || id:ukb-b-3454","Inverse variance weighted","26",3.43795614978139,1.07133276727032,0.00133176175680852
"ukb-b-3656","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Number of treatments/medications taken || id:ukb-b-3656","Inverse variance weighted","156",0.496209438219024,0.109061562476887,5.36942579051918e-06
"ukb-b-3666","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Family relationship satisfaction || id:ukb-b-3666","Inverse variance weighted","39",0.255391733144399,0.12400927889514,0.0394505144192829
"ukb-b-3683","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Diagnoses - main ICD10: B34.9 Viral infection, unspecified || id:ukb-b-3683","Inverse variance weighted","2",-52.3547914774531,19.5425443884695,0.00738388386183078
"finn-b-G6_SLEEPAPNO","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Sleep apnoea || id:finn-b-G6_SLEEPAPNO","Inverse variance weighted","31",0.141548953028712,0.0310740766154289,5.23332014500891e-06
"ukb-b-3822","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Frequency of depressed mood in last 2 weeks || id:ukb-b-3822","Inverse variance weighted","104",1.56640365306908,0.204800373010163,2.03429870705948e-14
"ukb-b-3823","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Operative procedures - secondary OPCS: Y84.2 Sedation NEC || id:ukb-b-3823","Inverse variance weighted","9",18.2554468088313,7.01916320137288,0.00930063825245538
"finn-b-G6_SLEEPAPNO_INCLAVO","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Sleep apnoea, including avohilmo || id:finn-b-G6_SLEEPAPNO_INCLAVO","Inverse variance weighted","29",0.151291869744171,0.0319164425643038,2.13456235025131e-06
"ukb-b-3855","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Attendance/disability/mobility allowance: None of the above || id:ukb-b-3855","Inverse variance weighted","55",-3.15638948140655,0.706427845440766,7.89178188787907e-06
"ukb-b-3957","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Sleeplessness / insomnia || id:ukb-b-3957","Inverse variance weighted","157",0.675118649736019,0.130089030425062,2.10671346280719e-07
"ukb-b-4000","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Leisure/social activities: Sports club or gym || id:ukb-b-4000","Inverse variance weighted","69",-0.701248364729801,0.33395759851443,0.0357453316604395
"ukb-b-4058","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Baked bean intake || id:ukb-b-4058","Inverse variance weighted","11",-0.466892057254405,0.205652653844942,0.0231897298868064
"ukb-b-4062","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Happiness || id:ukb-b-4062","Inverse variance weighted","45",0.423842559161093,0.141662698086934,0.00277234673906266
"ukb-b-4063","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Number of self-reported non-cancer illnesses || id:ukb-b-4063","Inverse variance weighted","166",0.603180815029583,0.103918214737324,6.46045805676809e-09
"ukb-b-4141","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Diagnoses - main ICD10: C44.3 Skin of other and unspecified parts of face || id:ukb-b-4141","Inverse variance weighted","28",-5.54301785278882,2.14388774679982,0.00972383881118824
"ukb-b-4206","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Age when last used oral contraceptive pill || id:ukb-b-4206","Inverse variance weighted","21",-0.407017953576073,0.147216077536627,0.00569637044726212
"ukb-b-4256","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Lifetime number of sexual partners || id:ukb-b-4256","Inverse variance weighted","173",0.439973838357438,0.106561107502735,3.64596877364009e-05
"ukb-b-4394","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Main speciality of consultant (recoded): Neurology || id:ukb-b-4394","Inverse variance weighted","4",-9.99676817915779,4.81912700298285,0.0380427333533753
"ukb-b-4414","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Bacon intake || id:ukb-b-4414","Inverse variance weighted","12",0.389023351725474,0.163997223045476,0.0176856861291392
"finn-b-G6_TRINEU","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Trigeminal neuralgia || id:finn-b-G6_TRINEU","Inverse variance weighted","7",0.0359090751050427,0.0158129833765585,0.0231554403080736
"ukb-b-4439","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Ever had eye surgery || id:ukb-b-4439","Inverse variance weighted","12",-0.505736949205865,0.252153984384137,0.0448917782124459
"finn-b-ALCOHOLACUTE10","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Acute alcohol intoxication (ALCOHOLACUTE10) || id:finn-b-ALCOHOLACUTE10","Inverse variance weighted","15",0.078823939689328,0.0249638690924797,0.00159116802020257
"ukb-b-4531","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Destinations on discharge from hospital (recoded): Temporary place of residence || id:ukb-b-4531","Inverse variance weighted","2",26.0210958406687,13.1638234974172,0.048074125153224
"ukb-b-4540","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Methods of admission to hospital (recoded): Emergency admission: Non-injury || id:ukb-b-4540","Inverse variance weighted","96",1.55812197977361,0.78976217388546,0.0485069296653654
"ukb-b-4616","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Nap during day || id:ukb-b-4616","Inverse variance weighted","214",0.455170629108484,0.130092070215825,0.000467296459411859
"ukb-b-4630","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Neuroticism score || id:ukb-b-4630","Inverse variance weighted","265",0.177753871979534,0.0191044492821127,1.34854949542131e-20
"ukb-b-4655","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Frequency of walking for pleasure in last 4 weeks || id:ukb-b-4655","Inverse variance weighted","46",0.277206958811188,0.101919540782689,0.00653094123424264
"finn-b-G6_XTRAPYROTH","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Other extrapyramidal and movement disorders+ in other diseases || id:finn-b-G6_XTRAPYROTH","Inverse variance weighted","14",0.0562635107576466,0.0194132647238749,0.00375311978731374
"ukb-b-4711","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Usual walking pace || id:ukb-b-4711","Inverse variance weighted","202",-0.454199354540561,0.129730641871062,0.000463349931461497
"ukb-b-4733","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Number of operations, self-reported || id:ukb-b-4733","Inverse variance weighted","92",0.52004770842433,0.144988041316793,0.000334720154602294
"finn-b-GEST_DIABETES","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Gestational diabetes (for exclusion) || id:finn-b-GEST_DIABETES","Inverse variance weighted","19",0.048259591196585,0.0190547621333501,0.0113194638840515
"ukb-b-4982","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Able to confide || id:ukb-b-4982","Inverse variance weighted","89",-0.220745330074402,0.0772798003572361,0.00428417177138499
"ukb-b-5045","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Diagnoses - secondary ICD10: Z53.2 Procedure not carried out because of patient's decision for other and unspecified reasons || id:ukb-b-5045","Inverse variance weighted","4",33.9469181261813,16.5296207511266,0.0400045257008547
"finn-b-ALCOHOLMENTAL","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Mental and behavioural disorders due to alcohol, excluding acute intoxication || id:finn-b-ALCOHOLMENTAL","Inverse variance weighted","28",0.178408161696022,0.025747416789579,4.23324567435633e-12
"ukb-b-5076","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Leisure/social activities: None of the above || id:ukb-b-5076","Inverse variance weighted","78",1.25780110092033,0.333511824528162,0.000162344735814165
"ukb-b-5079","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Vitamin and/or mineral supplement use: Vitamin D || id:ukb-b-5079","Inverse variance weighted","5",-2.41479981733679,1.03004092797261,0.0190591161795889
"ukb-b-5164","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Diagnoses - secondary ICD10: T81.0 Haemorrhage and haematoma complicating a procedure, not elsewhere classified || id:ukb-b-5164","Inverse variance weighted","2",29.3866339227754,11.1428477911916,0.00835777013814629
"finn-b-GLOMER_NEPHRITIS","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Glomerulonephritis || id:finn-b-GLOMER_NEPHRITIS","Inverse variance weighted","18",0.0642115147343,0.0240517564803409,0.00759139644794284
"ukb-b-5253","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Diagnoses - main ICD10: N83.2 Other and unspecified ovarian cysts || id:ukb-b-5253","Inverse variance weighted","2",-21.5070228820194,10.8383107861656,0.0472166212903525
"ukb-b-5605","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Yorkshire pudding intake || id:ukb-b-5605","Inverse variance weighted","15",0.499106626093858,0.253729241299814,0.0491735751288952
"ukb-b-5664","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Frequency of tenseness / restlessness in last 2 weeks || id:ukb-b-5664","Inverse variance weighted","103",1.37452595082043,0.183515519784092,6.88887489285382e-14
"ukb-b-5811","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Portion size || id:ukb-b-5811","Inverse variance weighted","20",0.0775357911788916,0.0382513035155255,0.0426613460504212
"finn-b-ALCOHOL_RELATED","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Alcohol related diseases and deaths, all endoints || id:finn-b-ALCOHOL_RELATED","Inverse variance weighted","31",0.194753916741739,0.0282493693922659,5.42077040717252e-12
"ukb-b-5968","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Operative procedures - secondary OPCS: Z28.8 Specified large intestine NEC || id:ukb-b-5968","Inverse variance weighted","3",-18.028902620422,7.8705928376535,0.0219827149225342
"ukb-b-5981","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Operation code: removal of rodent ulcer / basal cell carcinoma (bcc) || id:ukb-b-5981","Inverse variance weighted","4",-29.8421610251095,14.7326263692251,0.0428075106664138
"ukb-b-602","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Garlic bread intake || id:ukb-b-602","Inverse variance weighted","23",0.389684262266754,0.187866933091743,0.0380554681817143
"ukb-b-6066","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Tea intake || id:ukb-b-6066","Inverse variance weighted","136",-0.180490846962035,0.080881749881926,0.0256453917652462
"ukb-b-6077","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Diagnoses - secondary ICD10: N39.0 Urinary tract infection, site not specified || id:ukb-b-6077","Inverse variance weighted","8",8.96111347658158,3.9835162239366,0.0244776123184327
"ukb-b-6134","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Age completed full time education || id:ukb-b-6134","Inverse variance weighted","157",-0.416313220600831,0.0996208386871031,2.92822945558795e-05
"ukb-b-6217","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Diagnoses - secondary ICD10: I48 Atrial fibrillation and flutter || id:ukb-b-6217","Inverse variance weighted","35",3.3896259893332,0.983886424216875,0.000570764733008986
"ukb-b-6306","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Overall health rating || id:ukb-b-6306","Inverse variance weighted","294",0.925664289670123,0.0893031910756462,3.56223302775179e-25
"ukb-b-6324","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Processed meat intake || id:ukb-b-6324","Inverse variance weighted","124",-0.254504333054118,0.110762066939291,0.0215756139107139
"ukb-b-6354","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Operation code: endoscopy / gastroscopy || id:ukb-b-6354","Inverse variance weighted","9",6.85821824978048,2.83721472851452,0.0156388637310618
"ukb-b-6392","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Longest period of unenthusiasm / disinterest || id:ukb-b-6392","Inverse variance weighted","6",0.308292974994986,0.140272605389815,0.0279624248320908
"ukb-b-6500","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Pancake intake || id:ukb-b-6500","Inverse variance weighted","44",-0.615214892803875,0.249077251194061,0.0135122025895149
"ukb-b-6514","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Non-cancer illness code, self-reported: hiatus hernia || id:ukb-b-6514","Inverse variance weighted","21",3.57611939024127,1.46011318541834,0.0143171152995915
"ukb-b-6519","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Worrier / anxious feelings || id:ukb-b-6519","Inverse variance weighted","192",0.814669189985497,0.16694751707521,1.06197680090875e-06
"ukb-b-6591","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Age first had sexual intercourse || id:ukb-b-6591","Inverse variance weighted","386",-0.463629157011026,0.0555167725492581,6.75988023940141e-17
"ukb-b-6704","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Arm fat mass (right) || id:ukb-b-6704","Inverse variance weighted","611",0.120997762805143,0.0373408202118977,0.00119378175484372
"ukb-b-6762","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","PCT where patients GP was registered: NOTTINGHAM CITY PCT || id:ukb-b-6762","Inverse variance weighted","11",8.4933680208747,3.60013664193734,0.0183154015595666
"finn-b-H7_CATARACTSENILE","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Senile cataract || id:finn-b-H7_CATARACTSENILE","Inverse variance weighted","48",0.08570772301898,0.024626514582503,0.000500847729435274
"ukb-b-6848","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Ever depressed for a whole week || id:ukb-b-6848","Inverse variance weighted","31",0.662045822736262,0.334765624050264,0.0479693556694388
"ukb-b-7137","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Medication for pain relief, constipation, heartburn: Aspirin || id:ukb-b-7137","Inverse variance weighted","56",1.23233066916275,0.411102065825106,0.00272090427613303
"ukb-b-7212","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Leg fat mass (left) || id:ukb-b-7212","Inverse variance weighted","611",0.15558605535828,0.0450143201214752,0.000547507302426997
"finn-b-H7_CHOROIDRETINA","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Disorders of choroid and retina || id:finn-b-H7_CHOROIDRETINA","Inverse variance weighted","24",0.0777145699374031,0.0241114189492415,0.00126791894434173
"ukb-b-7244","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Carbohydrate || id:ukb-b-7244","Inverse variance weighted","19",-0.296699630542519,0.122601707946899,0.0155192896214708
"ukb-b-7289","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Pain type(s) experienced in last month: Hip pain || id:ukb-b-7289","Inverse variance weighted","48",1.52080538988657,0.584430574949621,0.00926277480470219
"ukb-b-7337","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Types of physical activity in last 4 weeks: Walking for pleasure (not as a means of transport) || id:ukb-b-7337","Inverse variance weighted","90",-1.09366905858397,0.256161714098984,1.95957529714271e-05
"finn-b-H7_CONJUNAS","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Other specified and unspecified disorders of conjunctiva || id:finn-b-H7_CONJUNAS","Inverse variance weighted","4",-0.0112495908669032,0.00549488776295955,0.0406302960168395
"ukb-b-7408","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Average total household income before tax || id:ukb-b-7408","Inverse variance weighted","178",-0.305813365193817,0.0683036978167551,7.56074020971929e-06
"ukb-b-7414","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","PCT where patients GP was registered: BRADFORD SOUTH AND WEST PCT || id:ukb-b-7414","Inverse variance weighted","3",-26.8154898588784,12.259168407523,0.0287146160672844
"ukb-b-7420","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Courgette intake || id:ukb-b-7420","Inverse variance weighted","20",-0.463210301733599,0.171743488147467,0.00699451123924751
"ukb-b-7421","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Diagnoses - secondary ICD10: K51.9 Ulcerative colitis, unspecified || id:ukb-b-7421","Inverse variance weighted","12",-14.3424236922014,6.3854982764132,0.0246980444877441
"ukb-b-7435","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Age diabetes diagnosed || id:ukb-b-7435","Inverse variance weighted","15",-0.10828881561122,0.0497978494738801,0.0296624959502404
"ukb-b-7460","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Pack years adult smoking as proportion of life span exposed to smoking || id:ukb-b-7460","Inverse variance weighted","85",0.20311610598303,0.0682689621969112,0.00292765571227282
"ukb-b-7478","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Hand grip strength (left) || id:ukb-b-7478","Inverse variance weighted","316",-0.280922204146227,0.0801504219720769,0.000456714817590154
"ukb-b-752","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Operative procedures - main OPCS: H20.2 Fibreoptic endoscopic cauterisation of lesion of colon || id:ukb-b-752","Inverse variance weighted","5",-17.3468183477682,7.38697602766601,0.0188594441500121
"ukb-b-7534","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Diagnoses - main ICD10: K01.1 Impacted teeth || id:ukb-b-7534","Inverse variance weighted","4",25.7736883717455,9.57444516619605,0.00710409175951221
"ukb-b-779","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","PCT responsible for patient data: SOUTH BIRMINGHAM PCT || id:ukb-b-779","Inverse variance weighted","4",18.0681500365109,7.78650040093321,0.0203167884018216
"finn-b-H7_CONVERGINSUFF","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Convergence insufficiency and excess || id:finn-b-H7_CONVERGINSUFF","Inverse variance weighted","5",0.014874839005085,0.00703550425863338,0.0344936276681822
"ukb-b-8089","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Cooked vegetable intake || id:ukb-b-8089","Inverse variance weighted","92",0.350585324768758,0.162481139804531,0.0309512743717405
"ukb-b-8121","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Salt added to food || id:ukb-b-8121","Inverse variance weighted","234",0.176266328471168,0.081195493131712,0.0299396333402448
"ukb-b-8147","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Treatment/medication code: paracetamol || id:ukb-b-8147","Inverse variance weighted","71",0.978074426823081,0.358952790851275,0.00643405232013811
"ukb-b-8210","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Non-cancer illness code, self-reported: crohns disease || id:ukb-b-8210","Inverse variance weighted","15",9.58595104644076,4.59957203028534,0.0371514086231051
"ukb-b-8338","finn-b-F5_DEPRESSIO","Depression || id:finn-b-F5_DEPRESSIO","Arm fat mass (left) || id:ukb-b-8338","Inverse variance weighted","608",0.118912774331494,0.0369984027815989,0.00130900809467838
