id.exposure,id.outcome,outcome,exposure,egger_intercept,se,pval,outcome_code,q_sensitivity_58
ukb-b-4063,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Number of self-reported non-cancer illnesses || id:ukb-b-4063,-0.00556512128959266,0.00531295671515492,0.296427729066049,IHD,0.788797106521033
ukb-b-4063,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Number of self-reported non-cancer illnesses || id:ukb-b-4063,0.00629709768055091,0.00391912837479514,0.110030737360613,DD,0.788797106521033
ukb-b-17729,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Qualifications: None of the above || id:ukb-b-17729,-0.000470238259218329,0.00354403639016904,0.894544074104931,IHD,0.933892031759816
ukb-b-17729,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Qualifications: None of the above || id:ukb-b-17729,0.00174843057722687,0.00361213461153518,0.628756223200318,DD,0.828815021491329
ukb-b-7408,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Average total household income before tax || id:ukb-b-7408,-0.00305183889028403,0.00427954064112837,0.476719498236225,IHD,0.828815021491329
ukb-b-7408,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Average total household income before tax || id:ukb-b-7408,0.000582335706885454,0.00470736050657082,0.901688858250857,DD,0.933892031759816
ieu-b-102,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Major depression || id:ieu-b-102,0.000271630468300675,0.00468018514129931,0.953789566566106,IHD,0.953789566566106
ieu-b-102,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Major depression || id:ieu-b-102,0.00820469758123791,0.00506092268706016,0.10692247916822,DD,0.788797106521033
ukb-b-18994,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Miserableness || id:ukb-b-18994,0.0046814023946231,0.00512229031658052,0.362293289700812,IHD,0.788797106521033
ukb-b-18994,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,Miserableness || id:ukb-b-18994,0.0051608392620463,0.00509249448864465,0.31257089229437,DD,0.788797106521033
ieu-b-4877,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",smoking initiation || id:ieu-b-4877,0.00269648550697356,0.0034745761158988,0.438569385563587,IHD,0.828815021491329
ieu-b-4877,finn-b-F5_DEPRESSIO,Depression || id:finn-b-F5_DEPRESSIO,smoking initiation || id:ieu-b-4877,0.00155369479995402,0.0039805054450628,0.696683740774591,DD,0.858364921803242
ukb-b-17360,finn-b-I9_IHD,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",Illnesses of siblings: None of the above (group 1) || id:ukb-b-17360,-0.00429540686052715,0.00838810086754144,0.610181911869597,IHD,0.828815021491329
