"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval"
"ukb-b-7992","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diastolic blood pressure, automated reading || id:ukb-b-7992","Inverse variance weighted","242",0.439352523801463,0.0788255992942378,2.49343603724661e-08
"ukb-b-8184","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - secondary ICD10: I25.9 Chronic ischaemic heart disease, unspecified || id:ukb-b-8184","Inverse variance weighted","3",77.6415611084165,11.9446280010871,8.02539241250244e-11
"ukb-b-8338","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Arm fat mass (left) || id:ukb-b-8338","Inverse variance weighted","391",0.19916049311863,0.0454875626023489,1.19580918752243e-05
"ukb-b-8428","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Forced expiratory volume in 1-second (FEV1), predicted || id:ukb-b-8428","Inverse variance weighted","117",-0.186132367249895,0.0799169845129164,0.0198552806987516
"ukb-b-8468","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Vascular/heart problems diagnosed by doctor: Angina || id:ukb-b-8468","Inverse variance weighted","21",24.5003806858313,2.20213518627733,9.40237668521664e-29
"ukb-b-8602","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Treatment/medication code: gliclazide || id:ukb-b-8602","Inverse variance weighted","8",9.20457168734524,4.61175673335403,0.0459456013766352
"ukb-b-8650","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Non-cancer illness code, self-reported: angina || id:ukb-b-8650","Inverse variance weighted","20",24.9297960529986,2.20271876890491,1.0720119314149e-29
"ukb-b-8668","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Treatment/medication code: doxazosin || id:ukb-b-8668","Inverse variance weighted","4",8.60377149323692,3.80986537889075,0.0239277389430325
"ukb-b-8746","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Illnesses of siblings: High blood pressure || id:ukb-b-8746","Inverse variance weighted","26",3.27839032118015,0.666946358937334,8.85456493321101e-07
"ukb-b-8755","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Treatment/medication code: aspirin || id:ukb-b-8755","Inverse variance weighted","11",13.2752182968939,2.47657555959153,8.30782315314711e-08
"ukb-b-8909","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Body fat percentage || id:ukb-b-8909","Inverse variance weighted","367",0.183076618676831,0.0673665370410414,0.00657533945975259
"ukb-b-8988","finn-b-I9_IHD","Ischaemic heart disease, wide definition || id:finn-b-I9_IHD","Diagnoses - main ICD10: K80.1 Calculus of gallbladder with other cholecystitis || id:ukb-b-8988","Inverse variance weighted","5",-14.5118161953326,4.20345694824445,0.000555720680372771
