id,trait,population,ncase,ncontrol,sample_size,year,author,consortium,pmid,doi,build,ihd_candidate_index,ihd_outcome_id,ihd_exposure_label_saved,ihd_method,ihd_nsnp_or_snp_raw,ihd_beta,ihd_se,ihd_p_value,ihd_output_index,ihd_output_file,ihd_saved_estimate,ihd_output_status,ihd_p_for_bh,ihd_q_bh_m11988,ihd_instrument_count,ihd_single_instrument_snp,dd_candidate_index,dd_outcome_id,dd_exposure_label_saved,dd_method,dd_nsnp_or_snp_raw,dd_beta,dd_se,dd_p_value,dd_output_index,dd_output_file,dd_saved_estimate,dd_output_status,dd_p_for_bh,dd_q_bh_m11988,dd_instrument_count,dd_single_instrument_snp,direction,ihd_or,ihd_ci_low,ihd_ci_high,dd_or,dd_ci_low,dd_ci_high,max_q_bh
finn-b-G6_SLEEPAPNO_INCLAVO,"Sleep apnoea, including avohilmo",European,16794,201998,,2021,NA,NA,,"",HG19/GRCh37,1032,finn-b-I9_IHD,"Sleep apnoea, including avohilmo || id:finn-b-G6_SLEEPAPNO_INCLAVO",Inverse variance weighted,5,0.228672038377845,0.0622446745250879,0.000239006593188333,1032,IHD/1032.txt,TRUE,saved summary estimate,0.000239006593188333,0.0060575286239783,5,,1031,finn-b-F5_DEPRESSIO,"Sleep apnoea, including avohilmo || id:finn-b-G6_SLEEPAPNO_INCLAVO",Inverse variance weighted,29,0.151291869744171,0.0319164425643038,0.00000213456235025131,1031,DD/1031.txt,TRUE,saved summary estimate,0.00000213456235025131,0.000360410330349475,29,,positive,1.25692974668685,1.11256980183079,1.42002091509809,1.16333615116036,1.09279173024953,1.2384345187967,0.0060575286239783
finn-b-G6_SLEEPAPNO,Sleep apnoea,European,16761,201194,,2021,NA,NA,,"",HG19/GRCh37,1031,finn-b-I9_IHD,Sleep apnoea || id:finn-b-G6_SLEEPAPNO,Inverse variance weighted,5,0.227414588200421,0.0619734761649628,0.000242980591588798,1031,IHD/1031.txt,TRUE,saved summary estimate,0.000242980591588798,0.00613231859361371,5,,1030,finn-b-F5_DEPRESSIO,Sleep apnoea || id:finn-b-G6_SLEEPAPNO,Inverse variance weighted,31,0.141548953028712,0.0310740766154289,0.00000523332014500891,1030,DD/1030.txt,TRUE,saved summary estimate,0.00000523332014500891,0.000784213023729585,31,,positive,1.25535021345417,1.11176247891728,1.4174827701994,1.15205689955492,1.08398467218037,1.22440393658191,0.00613231859361371
ukb-b-17360,Illnesses of siblings: None of the above (group 1),European,245626,119345,364971,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,9653,finn-b-I9_IHD,Illnesses of siblings: None of the above (group 1) || id:ukb-b-17360,Inverse variance weighted,11,-5.74532722823861,1.45792443401551,0.0000812245720922288,9653,IHD/9653.txt,TRUE,saved summary estimate,0.0000812245720922288,0.00230193893674146,11,,9653,finn-b-F5_DEPRESSIO,Illnesses of siblings: None of the above (group 1) || id:ukb-b-17360,Inverse variance weighted,73,-0.961245721847032,0.243150015861983,0.0000770796821555736,9653,DD/9653.txt,TRUE,saved summary estimate,0.0000770796821555736,0.00739224983744813,73,,negative,0.00319768800660884,0.000183580165087018,0.0556988745639444,0.382416204909632,0.237444883257069,0.615899369030232,0.00739224983744813
ukb-b-4630,Neuroticism score,European,,,374323,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,10428,finn-b-I9_IHD,Neuroticism score || id:ukb-b-4630,Inverse variance weighted,108,0.096828449919336,0.0274828284938128,0.00042631396023292,10428,IHD/10428.txt,TRUE,saved summary estimate,0.00042631396023292,0.0102596904787366,108,,10428,finn-b-F5_DEPRESSIO,Neuroticism score || id:ukb-b-4630,Inverse variance weighted,265,0.177753871979534,0.0191044492821127,0.0000000000000000000134854949542131,10428,DD/10428.txt,TRUE,saved summary estimate,0.0000000000000000000134854949542131,0.0000000000000000115474366793648,265,,positive,1.10167136559767,1.04389833669214,1.16264175841461,1.19453127743138,1.15062946257124,1.24010814878078,0.0102596904787366
finn-b-E4_ENDONUTRMET,"Endocrine, nutritional and metabolic diseases",European,77918,140874,,2021,NA,NA,,"",HG19/GRCh37,737,finn-b-I9_IHD,"Endocrine, nutritional and metabolic diseases || id:finn-b-E4_ENDONUTRMET",Inverse variance weighted,19,0.328457698144888,0.0564498454074476,0.00000000593511834163686,737,IHD/737.txt,TRUE,saved summary estimate,0.00000000593511834163686,0.000000327881099905727,19,,737,finn-b-F5_DEPRESSIO,"Endocrine, nutritional and metabolic diseases || id:finn-b-E4_ENDONUTRMET",Inverse variance weighted,80,0.11333283749734,0.029974005233853,0.000156176151380102,737,DD/737.txt,TRUE,saved summary estimate,0.000156176151380102,0.0142605901682078,80,,positive,1.38882448923315,1.24335827007402,1.55130947235256,1.12000465046283,1.05610096049033,1.18777509346831,0.0142605901682078
ukb-b-13352,Vascular/heart problems diagnosed by doctor: None of the above,European,325118,136762,461880,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,9114,finn-b-I9_IHD,Vascular/heart problems diagnosed by doctor: None of the above || id:ukb-b-13352,Inverse variance weighted,204,-1.95600236881649,0.204917497379099,0.0000000000000000000013569263113975,9114,IHD/9114.txt,TRUE,saved summary estimate,0.0000000000000000000013569263113975,0.0000000000000000002392181267799,204,,9114,finn-b-F5_DEPRESSIO,Vascular/heart problems diagnosed by doctor: None of the above || id:ukb-b-13352,Inverse variance weighted,367,-0.378123299991119,0.100040814273405,0.000157023515365651,9114,DD/9114.txt,TRUE,saved summary estimate,0.000157023515365651,0.0142605901682078,367,,negative,0.141422647971393,0.0946432552586411,0.211323726181897,0.685146016959751,0.563153356677652,0.833565242912171,0.0142605901682078
ukb-b-5076,Leisure/social activities: None of the above,European,140035,321334,461369,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,10502,finn-b-I9_IHD,Leisure/social activities: None of the above || id:ukb-b-5076,Inverse variance weighted,10,2.37035840464,0.65713447864885,0.000309622690342375,10502,IHD/10502.txt,TRUE,saved summary estimate,0.000309622690342375,0.00770074027349459,10,,10502,finn-b-F5_DEPRESSIO,Leisure/social activities: None of the above || id:ukb-b-5076,Inverse variance weighted,78,1.25780110092033,0.333511824528162,0.000162344735814165,10502,DD/10502.txt,TRUE,saved summary estimate,0.000162344735814165,0.0146329976912798,78,,positive,10.7012269662845,2.95168096434312,38.796963481932,3.51767795804122,1.82963761900951,6.76311969535683,0.0146329976912798
ukb-b-20292,Taking other prescription medications,European,216598,244734,461332,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,10038,finn-b-I9_IHD,Taking other prescription medications || id:ukb-b-20292,Inverse variance weighted,24,1.749260217626,0.502395459540441,0.00049798258531008,10038,IHD/10038.txt,TRUE,saved summary estimate,0.00049798258531008,0.0118214163023708,24,,10038,finn-b-F5_DEPRESSIO,Taking other prescription medications || id:ukb-b-20292,Inverse variance weighted,85,0.895607421141811,0.239630753445601,0.000185897702699981,10038,DD/10038.txt,TRUE,saved summary estimate,0.000185897702699981,0.0161488526084592,85,,positive,5.75034709667202,2.14806001656013,15.3936535652093,2.44882280453842,1.5310153525054,3.91683409197312,0.0161488526084592
ukb-b-16489,Qualifications: College or University degree,European,148722,309357,458079,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,9546,finn-b-I9_IHD,Qualifications: College or University degree || id:ukb-b-16489,Inverse variance weighted,238,-0.793934897145857,0.121340430105172,0.0000000000602819966898774,9546,IHD/9546.txt,TRUE,saved summary estimate,0.0000000000602819966898774,0.00000000435337696577259,238,,9546,finn-b-F5_DEPRESSIO,Qualifications: College or University degree || id:ukb-b-16489,Inverse variance weighted,472,-0.37962858493602,0.101870475150819,0.000194094657368241,9546,DD/9546.txt,TRUE,saved summary estimate,0.000194094657368241,0.0166200482323605,472,,negative,0.452062471622582,0.356378418221883,0.573436739713801,0.684115452816302,0.560293393081801,0.83530157335574,0.0166200482323605
finn-b-E4_DM2,Type 2 diabetes,European,32469,183185,,2021,NA,NA,,"",HG19/GRCh37,719,finn-b-I9_IHD,Type 2 diabetes || id:finn-b-E4_DM2,Inverse variance weighted,61,0.124246049519415,0.0233525675692388,0.000000103513785204362,719,IHD/719.txt,TRUE,saved summary estimate,0.000000103513785204362,0.0000047363483092744,61,,719,finn-b-F5_DEPRESSIO,Type 2 diabetes || id:finn-b-E4_DM2,Inverse variance weighted,159,0.0498585762037004,0.01341626104538,0.000202177904438144,719,DD/719.txt,TRUE,saved summary estimate,0.000202177904438144,0.0170683712563695,159,,positive,1.13229443722934,1.08163633239477,1.18532509881758,1.05112243213921,1.02384249832187,1.07912923047947,0.0170683712563695
ukb-b-18009,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication",European,43244,206466,249710,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,9741,finn-b-I9_IHD,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Inverse variance weighted,89,1.63540451680953,0.217990238649434,0.0000000000000627595892779053,9741,IHD/9741.txt,TRUE,saved summary estimate,0.0000000000000627595892779053,0.00000000000637594878189431,89,,9741,finn-b-F5_DEPRESSIO,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication || id:ukb-b-18009",Inverse variance weighted,195,0.452656132563079,0.121789684707972,0.000201839175505331,9741,DD/9741.txt,TRUE,saved summary estimate,0.000201839175505331,0.0170683712563695,195,,positive,5.13153336874381,3.34726518269613,7.86691023186905,1.57248336770926,1.23855868224865,1.99643664620959,0.0170683712563695
ukb-b-19809,Fed-up feelings,European,184258,268813,453071,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,9961,finn-b-I9_IHD,Fed-up feelings || id:ukb-b-19809,Inverse variance weighted,53,0.82910613476299,0.247906540890757,0.000824517592054929,9961,IHD/9961.txt,TRUE,saved summary estimate,0.000824517592054929,0.0185099567295028,53,,9961,finn-b-F5_DEPRESSIO,Fed-up feelings || id:ukb-b-19809,Inverse variance weighted,180,1.18886818533813,0.167659934718507,0.00000000000133194630501275,9961,DD/9961.txt,TRUE,saved summary estimate,0.00000000000133194630501275,0.000000000498980384515402,180,,positive,2.29126973826713,1.40946375241813,3.72476199156722,3.28336294526656,2.36376269880664,4.56072525207039,0.0185099567295028
ukb-b-20531,Leg fat percentage (right),European,,,454854,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,10075,finn-b-I9_IHD,Leg fat percentage (right) || id:ukb-b-20531,Inverse variance weighted,352,0.395371072926318,0.0800877416503377,0.000000794457947805783,10075,IHD/10075.txt,TRUE,saved summary estimate,0.000000794457947805783,0.0000331845361613092,352,,10075,finn-b-F5_DEPRESSIO,Leg fat percentage (right) || id:ukb-b-20531,Inverse variance weighted,563,0.229510390054415,0.0626565106023931,0.00024928488258774,10075,DD/10075.txt,TRUE,saved summary estimate,0.00024928488258774,0.0197909084268995,563,,positive,1.48493510791529,1.26921563481868,1.73731887177264,1.25798393767696,1.11260446221883,1.42235955471297,0.0197909084268995
finn-b-I9_HEARTFAIL_AND_ANTIHYPERT,Heart failure and antihypertensive medication,European,22113,111505,,2021,NA,NA,,"",HG19/GRCh37,1346,finn-b-I9_IHD,Heart failure and antihypertensive medication || id:finn-b-I9_HEARTFAIL_AND_ANTIHYPERT,Inverse variance weighted,8,0.242905129790202,0.0755827623664368,0.00131007489148553,1346,IHD/1346.txt,TRUE,saved summary estimate,0.00131007489148553,0.0278460599275329,8,,1345,finn-b-F5_DEPRESSIO,Heart failure and antihypertensive medication || id:finn-b-I9_HEARTFAIL_AND_ANTIHYPERT,Inverse variance weighted,46,0.0895734037698448,0.0215123876992721,0.0000312986409540048,1345,DD/1345.txt,TRUE,saved summary estimate,0.0000312986409540048,0.00344227621795055,46,,positive,1.27494766382844,1.09939817401637,1.478528511252,1.09370761262779,1.04855090855249,1.14080902716618,0.0278460599275329
finn-b-SLEEP,Sleep disorders (combined),European,19155,197545,,2021,NA,NA,,"",HG19/GRCh37,2505,finn-b-I9_IHD,Sleep disorders (combined) || id:finn-b-SLEEP,Inverse variance weighted,3,0.252961079983272,0.0796223985834203,0.0014880239828858,2505,IHD/2505.txt,TRUE,saved summary estimate,0.0014880239828858,0.0306502259567611,3,,2505,finn-b-F5_DEPRESSIO,Sleep disorders (combined) || id:finn-b-SLEEP,Inverse variance weighted,25,0.152514405698013,0.0377905694406606,0.0000544213078163396,2505,DD/2505.txt,TRUE,saved summary estimate,0.0000544213078163396,0.00543668865085233,25,,positive,1.28783315337136,1.10175149179233,1.50534330407336,1.16475924114364,1.08160374589852,1.25430786919334,0.0306502259567611
finn-b-KELA_DIAB_INSUL,"Diabetes, insuline treatment (Kela reimbursement)",European,29071,189721,,2021,NA,NA,,"",HG19/GRCh37,1704,finn-b-I9_IHD,"Diabetes, insuline treatment (Kela reimbursement) || id:finn-b-KELA_DIAB_INSUL",Inverse variance weighted,53,0.095184219087172,0.0222845122920167,0.0000194321838546918,1704,IHD/1704.txt,TRUE,saved summary estimate,0.0000194321838546918,0.000603505233290273,53,,1704,finn-b-F5_DEPRESSIO,"Diabetes, insuline treatment (Kela reimbursement) || id:finn-b-KELA_DIAB_INSUL",Inverse variance weighted,123,0.0488279779892182,0.0140301882561388,0.000501024031872281,1704,DD/1704.txt,TRUE,saved summary estimate,0.000501024031872281,0.0341265687163915,123,,positive,1.09986145193712,1.05285610879284,1.14896537461726,1.05003970526147,1.02155789385739,1.07931561123987,0.0341265687163915
ukb-b-7212,Leg fat mass (left),European,,,454823,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,10776,finn-b-I9_IHD,Leg fat mass (left) || id:ukb-b-7212,Inverse variance weighted,385,0.24450089586003,0.0584275690217206,0.0000285563437038695,10776,IHD/10776.txt,TRUE,saved summary estimate,0.0000285563437038695,0.000864478404853504,385,,10776,finn-b-F5_DEPRESSIO,Leg fat mass (left) || id:ukb-b-7212,Inverse variance weighted,611,0.15558605535828,0.0450143201214752,0.000547507302426997,10776,DD/10776.txt,TRUE,saved summary estimate,0.000547507302426997,0.036463986341638,611,,positive,1.27698380622257,1.13880886463103,1.43192390927079,1.16834247387146,1.06967834156504,1.27610710922213,0.036463986341638
ukb-b-18096,Leg fat mass (right),European,,,454846,2018,Ben Elsworth,MRC-IEU,,"",HG19/GRCh37,9750,finn-b-I9_IHD,Leg fat mass (right) || id:ukb-b-18096,Inverse variance weighted,385,0.231314808937086,0.0569763898534865,0.0000491071575046377,9750,IHD/9750.txt,TRUE,saved summary estimate,0.0000491071575046377,0.00142541550645423,385,,9750,finn-b-F5_DEPRESSIO,Leg fat mass (right) || id:ukb-b-18096,Inverse variance weighted,602,0.157342315862042,0.0455714772084914,0.000555110776095118,9750,DD/9750.txt,TRUE,saved summary estimate,0.000555110776095118,0.0365037097182114,602,,positive,1.2602559168328,1.12709224846218,1.40915260315125,1.17039619051602,1.07038909283111,1.27974701157625,0.0365037097182114
finn-b-E4_NUTRIDEF,Other nutritional deficiencies,European,9185,209607,,2021,NA,NA,,"",HG19/GRCh37,777,finn-b-I9_IHD,Other nutritional deficiencies || id:finn-b-E4_NUTRIDEF,Inverse variance weighted,4,0.126527234726631,0.0406269305014369,0.00184339073117175,777,IHD/777.txt,TRUE,saved summary estimate,0.00184339073117175,0.0369978762617418,4,,777,finn-b-F5_DEPRESSIO,Other nutritional deficiencies || id:finn-b-E4_NUTRIDEF,Inverse variance weighted,37,0.0773287105094773,0.0219852261863764,0.000435955187876086,777,DD/777.txt,TRUE,saved summary estimate,0.000435955187876086,0.0309244425577427,37,,positive,1.13488035891152,1.04801557868291,1.22894492719447,1.08039715592978,1.03483052276032,1.12797022204911,0.0369978762617418
