location_id,location_name,ISO3,iso3_mapping_method,match_status,geometry_available,geometry_feature_count,geometry_feature_indices,geometry_feature_names,geometry_feature_or_region_names,polygon_part_count,multipart_value_replication,display_mapping_rule
181,Republic of Madagascar,MDG,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,139,Madagascar,Madagascar,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
182,Republic of Malawi,MWI,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,154,Malawi,Malawi,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
14,Republic of Maldives,MDV,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,140,Maldives,Maldives,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
211,Republic of Mali,MLI,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,144,Mali,Mali,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
88,Republic of Malta,MLT,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,145,Malta,Malta,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
183,Republic of Mauritius,MUS,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,153,Mauritius,Mauritius,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
61,Republic of Moldova,MDA,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,138,Moldova,Moldova,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
184,Republic of Mozambique,MOZ,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,150,Mozambique,Mozambique,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
195,Republic of Namibia,NAM,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,156,Namibia,Namibia,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
369,Republic of Nauru,NRU,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,166,Nauru,Nauru,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
131,Republic of Nicaragua,NIC,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,161,Nicaragua,Nicaragua,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
374,Republic of Niue,NIU,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,162,Niue,Niue,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
380,Republic of Palau,PLW,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,174,Palau,Palau,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
132,Republic of Panama,PAN,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,170,Panama,Panama,5,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
136,Republic of Paraguay,PRY,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,180,Paraguay,Paraguay,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
123,Republic of Peru,PER,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,172,Peru,Peru,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
51,Republic of Poland,POL,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,176,Poland,Poland,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
185,Republic of Rwanda,RWA,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,185,Rwanda,Rwanda,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
396,Republic of San Marino,SMR,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,197,San Marino,San Marino,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
216,Republic of Senegal,SEN,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,190,Senegal,Senegal,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
53,Republic of Serbia,SRB,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,201,Republic of Serbia,Republic of Serbia,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
186,Republic of Seychelles,SYC,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,209,Seychelles,Seychelles,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
217,Republic of Sierra Leone,SLE,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,195,Sierra Leone,Sierra Leone,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
69,Republic of Singapore,SGP,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,191,Singapore,Singapore,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
55,Republic of Slovenia,SVN,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,205,Slovenia,Slovenia,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
196,Republic of South Africa,ZAF,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,240,South Africa,South Africa,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
435,Republic of South Sudan,SSD,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,189,South Sudan,South Sudan,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
522,Republic of Sudan,SDN,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,188,Sudan,Sudan,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
118,Republic of Suriname,SUR,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,203,Suriname,Suriname,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
39,Republic of Tajikistan,TJK,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,215,Tajikistan,Tajikistan,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
119,Republic of Trinidad and Tobago,TTO,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,219,Trinidad and Tobago,Trinidad and Tobago,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
154,Republic of Tunisia,TUN,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,220,Tunisia,Tunisia,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
155,Republic of Turkey,TUR,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,221,Turkey,Turkey,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
190,Republic of Uganda,UGA,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,224,Uganda,Uganda,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
41,Republic of Uzbekistan,UZB,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,228,Uzbekistan,Uzbekistan,4,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
30,Republic of Vanuatu,VUT,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,235,Vanuatu,Vanuatu,14,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
157,Republic of Yemen,YEM,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,239,Yemen,Yemen,5,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
191,Republic of Zambia,ZMB,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,241,Zambia,Zambia,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
198,Republic of Zimbabwe,ZWE,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,242,Zimbabwe,Zimbabwe,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
170,Republic of the Congo,COG,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,46,Republic of the Congo,Republic of the Congo,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
206,Republic of the Gambia,GMB,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,83,Gambia,Gambia,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
24,Republic of the Marshall Islands,MHL,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,142,Marshall Islands,Marshall Islands,5,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
213,Republic of the Niger,NER,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,158,Niger,Niger,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
16,Republic of the Philippines,PHL,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,173,Philippines,Philippines,48,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
15,Republic of the Union of Myanmar,MMR,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,146,Myanmar,Myanmar,19,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
52,Romania,ROU,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,183,Romania,Romania,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
62,Russian Federation,RUS,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,184,Russia,Russia,100,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
393,Saint Kitts and Nevis,KNA,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,119,Saint Kitts and Nevis,Saint Kitts and Nevis,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
116,Saint Lucia,LCA,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,127,Saint Lucia,Saint Lucia,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
117,Saint Vincent and the Grenadines,VCT,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,230,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
54,Slovak Republic,SVK,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,204,Slovakia,Slovakia,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
20,Socialist Republic of Viet Nam,VNM,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,234,Vietnam,Vietnam,8,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
28,Solomon Islands,SLB,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,194,Solomon Islands,Solomon Islands,21,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
178,State of Eritrea,ERI,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,66,Eritrea,Eritrea,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
85,State of Israel,ISR,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,107,Israel,Israel,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
145,State of Kuwait,KWT,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,122,Kuwait,Kuwait,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
147,State of Libya,LBY,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,126,Libya,Libya,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
151,State of Qatar,QAT,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,182,Qatar,Qatar,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
150,Sultanate of Oman,OMN,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,168,Oman,Oman,4,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
94,Swiss Confederation,CHE,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,40,Switzerland,Switzerland,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
153,Syrian Arab Republic,SYR,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,210,Syria,Syria,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
8,Taiwan (Province of China),TWN,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,222,Taiwan,Taiwan,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
218,Togolese Republic,TGO,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,213,Togo,Togo,1,FALSE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
413,Tokelau,TKL,countrycode country.name to iso3c,unmatched_no_geometry_feature,FALSE,0,"","","",0,FALSE,No country feature in bundled rworldmap/Natural Earth low-resolution geometry
40,Turkmenistan,TKM,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,216,Turkmenistan,Turkmenistan,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
416,Tuvalu,TUV,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,243,Tuvalu,Tuvalu,9,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
63,Ukraine,UKR,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,225,Ukraine,Ukraine,2,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
176,Union of the Comoros,COM,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,49,Comoros,Comoros,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
156,United Arab Emirates,ARE,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,8,United Arab Emirates,United Arab Emirates,6,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
95,United Kingdom of Great Britain and Northern Ireland,GBR,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,78,United Kingdom,United Kingdom,23,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
130,United Mexican States,MEX,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,141,Mexico,Mexico,16,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
189,United Republic of Tanzania,TZA,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,223,United Republic of Tanzania,United Republic of Tanzania,4,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
422,United States Virgin Islands,VIR,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,233,United States Virgin Islands,United States Virgin Islands,3,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
102,United States of America,USA,countrycode country.name to iso3c,matched_exact_iso3,TRUE,1,227,United States of America,United States of America,127,TRUE,Exact ISO3 join; one country value is applied to every polygon part in the matched feature(s)
