location_name,IHD_to_DD_status,IHD_to_DD_p,IHD_to_DD_BG_p,IHD_to_DD_error,DD_to_IHD_status,DD_to_IHD_p,DD_to_IHD_BG_p,DD_to_IHD_error,IHD_to_DD_q,DD_to_IHD_q,direction
Republic of San Marino,fit_ok,0.0504557277211762,0.505327866619677,,fit_ok,0.0000000213878001128554,0.314976021626403,,0.643310528444996,0.0000000363592601918541,DD_to_IHD
Republic of Senegal,fit_ok,0.218965018943649,0.0034970514160704,,fit_ok,0.000000000000000000000000000219788215914516,0.0362188544486828,,0.648510394626042,0.0000000000000000000000000224183980232806,DD_to_IHD
Republic of Serbia,fit_ok,0.179085761793439,0.108138766741034,,fit_ok,0.0000217969910226199,0.00709266041192681,,0.648510394626042,0.0000313139871029188,DD_to_IHD
Republic of Seychelles,fit_ok,0.503554886685182,0.78000591110335,,fit_ok,0.00000707916203135469,0.00267408322612761,,0.674888507351795,0.000010541233973696,DD_to_IHD
Republic of Sierra Leone,fit_ok,0.293026668117192,0.0170766021868608,,fit_ok,0.00178878042087588,0.345667951142356,,0.648510394626042,0.00222506832840658,DD_to_IHD
Republic of Singapore,fit_ok,0.0335520878688037,0.601750192051619,,fit_ok,0.000846932236804845,0.000120823981262719,,0.624638691003751,0.00108663003967414,DD_to_IHD
Republic of Slovenia,fit_ok,0.278043257949818,0.975421414453174,,fit_ok,0.000000000255193151561445,0.0678156865106748,,0.648510394626042,0.000000000500571181908989,DD_to_IHD
Republic of South Africa,fit_ok,0.636073594358878,0.367791939887554,,fit_ok,0.00000000000000000000000137104064131678,0.0262746043596884,,0.693557774362893,0.0000000000000000000000133186805156487,DD_to_IHD
Republic of South Sudan,fit_ok,0.538204414946153,0.0086121246352644,,fit_ok,0.00000000000000000000000000174399423044298,0.0504388027053142,,0.674888507351795,0.0000000000000000000000000508249747157669,DD_to_IHD
Republic of Sudan,fit_ok,0.570181176856611,0.237056877050553,,fit_ok,0.102948448292901,0.215102706199088,,0.674888507351795,0.109382726311207,Neither
Republic of Suriname,fit_ok,0.531613706961195,0.599104169362512,,fit_ok,0.0000273187784203374,0.735954706595376,,0.674888507351795,0.0000389722433409008,DD_to_IHD
Republic of Tajikistan,fit_ok,0.257087962393031,0.01406628338025,,fit_ok,0.00000000000000358960165033658,0.187525671382941,,0.648510394626042,0.00000000000000976371648891548,DD_to_IHD
Republic of Trinidad and Tobago,fit_ok,0.420339139749149,0.981156435955079,,fit_ok,0.00000000334080992714915,0.0680781641981796,,0.674888507351795,0.00000000608504665302167,DD_to_IHD
Republic of Tunisia,fit_ok,0.285142173671035,0.719385210104907,,fit_ok,0.0000000000000158581677589853,0.00743561384172525,,0.648510394626042,0.0000000000000404383277854126,DD_to_IHD
Republic of Turkey,fit_ok,0.31914064743256,0.961252895310533,,fit_ok,0.00000836053312000575,0.00887359377761993,,0.648510394626042,0.0000123590489600085,DD_to_IHD
Republic of Uganda,fit_ok,0.283933440982958,0.85401627925048,,fit_ok,0.000000000000000000477847001492943,0.0344734746025936,,0.648510394626042,0.00000000000000000198940384295021,DD_to_IHD
Republic of Uzbekistan,fit_ok,0.30028689992336,0.572592334527912,,fit_ok,0.00000000000000000000000442002975181433,0.0096959408844604,,0.648510394626042,0.0000000000000000000000375702528904218,DD_to_IHD
Republic of Vanuatu,fit_ok,0.299593141034775,0.0072540010876408,,fit_ok,0.00000000017828995858733,0.0188875294938851,,0.648510394626042,0.000000000356579917174659,DD_to_IHD
Republic of Yemen,fit_ok,0.480159220299377,0.0385497183619593,,fit_ok,0.908995456019359,0.681615676820672,,0.674888507351795,0.908995456019359,Neither
Republic of Zambia,fit_ok,0.276799282867343,0.256330165099285,,fit_ok,0.0000000000000562324532880769,0.00100301354429428,,0.648510394626042,0.000000000000134957887891384,DD_to_IHD
Republic of Zimbabwe,fit_ok,0.588799941506082,0.373126653666793,,fit_ok,0.00000127629512171956,0.0016302561839187,,0.674888507351795,0.00000203409535024056,DD_to_IHD
Republic of the Congo,fit_ok,0.26558293861081,0.399665944259475,,fit_ok,0.00000000000000000000128261116017779,0.443577520065744,,0.648510394626042,0.00000000000000000000707169396422348,DD_to_IHD
Republic of the Gambia,fit_ok,0.531851170896136,0.075791269470301,,fit_ok,0.0000000110555477194542,0.0111043586266327,,0.674888507351795,0.0000000192763396134074,DD_to_IHD
Republic of the Marshall Islands,fit_ok,0.393240796618104,0.0422372770729422,,fit_ok,0.00000000327721390929398,0.0147304886649047,,0.648510394626042,0.00000000602298772518895,DD_to_IHD
Republic of the Niger,fit_ok,0.37141043655582,0.0458458710672538,,fit_ok,0.0000000000000000000000203924667254448,0.302287877350846,,0.648510394626042,0.000000000000000000000148573686142526,DD_to_IHD
Republic of the Philippines,fit_ok,0.719437770140401,0.347066317093967,,fit_ok,0.0000000000000000000000972415211833396,0.0802037470973057,,0.74123891469011,0.000000000000000000000629671714134301,DD_to_IHD
Republic of the Union of Myanmar,fit_ok,0.307887340184415,0.357577341065915,,fit_ok,0.0000000000000000000785327389175809,0.0041814730161662,,0.648510394626042,0.000000000000000000364106334981512,DD_to_IHD
Romania,fit_ok,0.218219134661923,0.361542491236829,,fit_ok,0.0226770420741012,0.00153154165203609,,0.648510394626042,0.0257006476839814,DD_to_IHD
Russian Federation,fit_ok,0.375682550226612,0.776166582695563,,fit_ok,0.0189950844057779,0.00584929429962454,,0.648510394626042,0.022142841250164,DD_to_IHD
Saint Kitts and Nevis,fit_ok,0.108490228328662,0.264627220265007,,fit_ok,0.00000190974931066612,0.959150794045779,,0.648510394626042,0.00000297396075859457,DD_to_IHD
Saint Lucia,fit_ok,0.574347897837168,0.908814784187552,,fit_ok,0.00437357811830587,0.0272131990993821,,0.674888507351795,0.00531077342937142,DD_to_IHD
Saint Vincent and the Grenadines,fit_ok,0.536828378344516,0.912226475956771,,fit_ok,0.887422921007638,0.262759360866026,,0.674888507351795,0.891794462490434,Neither
Slovak Republic,fit_ok,0.599857057615173,0.334060205835919,,fit_ok,0.000000000000157631766678678,0.0443160181124056,,0.676081987588372,0.00000000000036541909548239,DD_to_IHD
Socialist Republic of Viet Nam,fit_ok,0.0118092142761879,0.16817686912506,,fit_ok,0.000000000000000065775606283097,0.0463288082533111,,0.431009364511121,0.0000000000000002164229626089,DD_to_IHD
Solomon Islands,fit_ok,0.511960975591394,0.0040039763770134,,fit_ok,0.000000000000000000489667231520803,0.00396247423184448,,0.674888507351795,0.00000000000000000199784230460488,DD_to_IHD
State of Eritrea,fit_ok,0.0967821221445197,0.00461116858272808,,fit_ok,0.00000000000000000000000254666503557645,0.0666948212608113,,0.648510394626042,0.0000000000000000000000225878116198955,DD_to_IHD
State of Israel,fit_ok,0.549625344828604,0.552104996650093,,fit_ok,0.0000152057296727037,0.125728892224956,,0.674888507351795,0.0000223163226851191,DD_to_IHD
State of Kuwait,fit_ok,0.566759910716297,0.31712092757572,,fit_ok,0.000000000000000000507496757661896,0.10113961982366,,0.674888507351795,0.00000000000000000202998703064759,DD_to_IHD
State of Libya,fit_ok,0.189523105080121,0.261923531049475,,fit_ok,0.00000000000000000000000228681907145745,0.0166715599635205,,0.648510394626042,0.0000000000000000000000212050495716963,DD_to_IHD
State of Qatar,fit_ok,0.392173879955446,0.554181464609965,,fit_ok,0.00153767313333969,0.500934744553045,,0.648510394626042,0.0019363291308722,DD_to_IHD
Sultanate of Oman,fit_ok,0.593803402615461,0.558682236257594,,fit_ok,0.00000169089928575554,0.406099061087457,,0.674888507351795,0.00000265341118687792,DD_to_IHD
Swiss Confederation,fit_ok,0.0968757914420703,0.00582608651370748,,fit_ok,0.0221637101596648,0.00265131962040656,,0.648510394626042,0.025259200405428,DD_to_IHD
Syrian Arab Republic,fit_ok,0.842708306717271,0.0677144387676302,,fit_ok,0.0000000000000000463036860401649,0.15910760029465,,0.855286042638424,0.000000000000000160100880545655,DD_to_IHD
Taiwan (Province of China),fit_ok,0.112212717382004,0.0375013011477205,,fit_ok,0.00000000000000962889523958702,0.00122498624262428,,0.648510394626042,0.0000000000000248644889731108,DD_to_IHD
Togolese Republic,fit_ok,0.389991462826864,0.521037107022534,,fit_ok,0.0743618218357007,0.000371605687753616,,0.648510394626042,0.0802635537274229,Neither
Tokelau,fit_ok,0.0367434524119853,0.576046658193822,,fit_ok,0.00216428818137497,0.872957410359747,,0.624638691003751,0.00267584720606361,DD_to_IHD
Turkmenistan,fit_ok,0.342361135314176,0.207727889350861,,fit_ok,0.000000000000000333241051553539,0.0394909572802437,,0.648510394626042,0.000000000000000999723154660618,DD_to_IHD
Tuvalu,fit_ok,0.323892306633467,0.201291603833138,,fit_ok,0.137622554300588,0.643212164575771,,0.648510394626042,0.143974364499077,Neither
Ukraine,fit_ok,0.221253973913875,0.214337505953174,,fit_ok,0.0000000000000000000000131138617838665,0.0121106529111318,,0.648510394626042,0.0000000000000000000000990825112558805,DD_to_IHD
Union of the Comoros,fit_ok,0.342203769501416,0.689681089122754,,fit_ok,0.0000000130258011624428,0.177759843763137,,0.648510394626042,0.0000000225191816706638,DD_to_IHD
United Arab Emirates,fit_ok,0.658883303317623,0.66490655694856,,fit_ok,0.00000000000000000000511076316469843,0.00216910435122267,,0.700063509774974,0.0000000000000000000267332227076533,DD_to_IHD
United Kingdom of Great Britain and Northern Ireland,fit_ok,0.433192977602021,0.515038642784155,,fit_ok,0.00459069936818646,0.0124088327902254,,0.674888507351795,0.00554143592372803,DD_to_IHD
United Mexican States,fit_ok,0.113831193271763,0.302073382804116,,fit_ok,0.000000000000000000000000000510038308690919,0.0183956342022883,,0.648510394626042,0.0000000000000000000000000260119537432369,DD_to_IHD
United Republic of Tanzania,fit_ok,0.507812799400355,0.636273211777573,,fit_ok,0.0000000000000000000000008645401148761,0.172713059580657,,0.674888507351795,0.00000000000000000000000979812130192913,DD_to_IHD
United States Virgin Islands,fit_ok,0.696804059496418,0.960818670600841,,fit_ok,0.0235145422877697,0.124240420447899,,0.72524504151668,0.0263569594873902,DD_to_IHD
United States of America,fit_ok,0.197229872128126,0.0911336914407988,,fit_ok,0.00000000000000000029981360625045,0.0263503141097039,,0.648510394626042,0.00000000000000000130131863138493,DD_to_IHD
